account_id,segment,institution_size,province,principal_outstanding,undrawn_limit,collateral_value,loan_to_value,tenure_years,months_on_book,dpd,debt_review_flag,judgement_flag,administration_order,loadshedding_vulnerability_score,internal_rating,base_segment_ccf,base_segment_ttc_pd,base_segment_lgd,base_segment_corr,source_bank,source_date,value_date
FDIC_20179_20260630,Corporate_Large,Large_D-SIB,US,535328000.0,0.0,535328000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,FIRST INDEPENDENCE BANK,2026-06-30,2026-06-30
FDIC_1986_20260630,Corporate_Large,Large_D-SIB,US,19692000.0,0.0,19692000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,COMMERCIAL STATE BANK,2026-06-30,2026-06-30
FDIC_1983_20260630,Corporate_Large,Large_D-SIB,US,154878000.0,0.0,154878000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,WESTERN NEBRASKA BANK,2026-06-30,2026-06-30
FDIC_21050_20260630,Corporate_Large,Large_D-SIB,US,57202000.0,0.0,57202000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,FIRST STB OF THE SOUTH INC,2026-06-30,2026-06-30
FDIC_19836_20260630,Corporate_Large,Large_D-SIB,US,678484000.0,0.0,678484000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,FRANKLIN SAVINGS BANK,2026-06-30,2026-06-30
FDIC_19716_20260630,Corporate_Large,Large_D-SIB,US,497162000.0,0.0,497162000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,FIRST CENTRAL STATE BANK,2026-06-30,2026-06-30
FDIC_19720_20260630,Corporate_Large,Large_D-SIB,US,124340000.0,0.0,124340000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,FARMERS STATE BANK,2026-06-30,2026-06-30
FDIC_1972_20260630,Corporate_Large,Large_D-SIB,US,96446000.0,0.0,96446000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,CITIZENS BANK&TRUST CO,2026-06-30,2026-06-30
FDIC_19742_20260630,Corporate_Large,Large_D-SIB,US,281398000.0,0.0,281398000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,FIRST WESTROADS BANK INC,2026-06-30,2026-06-30
FDIC_19744_20260630,Corporate_Large,Large_D-SIB,US,69263000.0,0.0,69263000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,CITIZENS B&T CO OF VIVIAN LA,2026-06-30,2026-06-30
FDIC_19755_20260630,Corporate_Large,Large_D-SIB,US,143733000.0,0.0,143733000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,SOUTH LAFOURCHE B&T CO,2026-06-30,2026-06-30
FDIC_19772_20260630,Corporate_Large,Large_D-SIB,US,1600167000.0,0.0,1600167000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,INCREDIBLEBANK,2026-06-30,2026-06-30
FDIC_1978_20260630,Corporate_Large,Large_D-SIB,US,751163000.0,0.0,751163000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,YELLOWSTONE BANK,2026-06-30,2026-06-30
FDIC_19795_20260630,Corporate_Large,Large_D-SIB,US,440300000.0,0.0,440300000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,ABBYBANK,2026-06-30,2026-06-30
FDIC_19796_20260630,Corporate_Large,Large_D-SIB,US,36881000.0,0.0,36881000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,MIDLAND COMMUNITY BANK,2026-06-30,2026-06-30
FDIC_197_20260630,Corporate_Large,Large_D-SIB,US,325762000.0,0.0,325762000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,ALLIANCE BANK,2026-06-30,2026-06-30
FDIC_19800_20260630,Corporate_Large,Large_D-SIB,US,87788000.0,0.0,87788000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,PLAQUEMINE BANK&TRUST CO,2026-06-30,2026-06-30
FDIC_19809_20260630,Corporate_Large,Large_D-SIB,US,121964000.0,0.0,121964000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,HERSHEY BANK,2026-06-30,2026-06-30
FDIC_1980_20260630,Corporate_Large,Large_D-SIB,US,150412000.0,0.0,150412000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,VALLEY BANK OF KALISPELL,2026-06-30,2026-06-30
FDIC_19819_20260630,Corporate_Large,Large_D-SIB,US,18923000.0,0.0,18923000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,SOUTHEAST FIRST NB,2026-06-30,2026-06-30
FDIC_19827_20260630,Corporate_Large,Large_D-SIB,US,514824000.0,0.0,514824000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,PIONEER TRUST BANK NA,2026-06-30,2026-06-30
FDIC_1982_20260630,Corporate_Large,Large_D-SIB,US,68815000.0,0.0,68815000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,FIRST STATE BANK OF MALTA,2026-06-30,2026-06-30
FDIC_20198_20260630,Corporate_Large,Large_D-SIB,US,398934000.0,0.0,398934000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,SOUTH GEORGIA BANKING CO,2026-06-30,2026-06-30
FDIC_20231_20260630,Corporate_Large,Large_D-SIB,US,1916807000.0,0.0,1916807000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,PINNACLE BANK,2026-06-30,2026-06-30
FDIC_20234_20260630,Corporate_Large,Large_D-SIB,US,20624434000.0,0.0,20624434000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,CITY NB OF FLORIDA,2026-06-30,2026-06-30
FDIC_20239_20260630,Corporate_Large,Large_D-SIB,US,86073000.0,0.0,86073000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,BANK OF CADIZ&TRUST CO,2026-06-30,2026-06-30
FDIC_2068_20260630,Corporate_Large,Large_D-SIB,US,312023000.0,0.0,312023000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,FAHEY BANKING CO,2026-06-30,2026-06-30
FDIC_20698_20260630,Corporate_Large,Large_D-SIB,US,288726000.0,0.0,288726000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,SOUTHERN HERITAGE BANK,2026-06-30,2026-06-30
FDIC_20720_20260630,Corporate_Large,Large_D-SIB,US,717919000.0,0.0,717919000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,TENNESSEE STATE BANK,2026-06-30,2026-06-30
FDIC_20727_20260630,Corporate_Large,Large_D-SIB,US,935532000.0,0.0,935532000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,DALLAS CAPITAL BANK NA,2026-06-30,2026-06-30
FDIC_20741_20260630,Corporate_Large,Large_D-SIB,US,1898935000.0,0.0,1898935000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,PIONEER BANK NATIONAL ASSN,2026-06-30,2026-06-30
FDIC_20776_20260630,Corporate_Large,Large_D-SIB,US,901510000.0,0.0,901510000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,BORDER BANK,2026-06-30,2026-06-30
FDIC_20818_20260630,Corporate_Large,Large_D-SIB,US,1074843000.0,0.0,1074843000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,CITIZENS TRI-COUNTY BANK,2026-06-30,2026-06-30
FDIC_20845_20260630,Corporate_Large,Large_D-SIB,US,1141618000.0,0.0,1141618000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,WALLIS BANK,2026-06-30,2026-06-30
FDIC_20856_20260630,Corporate_Large,Large_D-SIB,US,636343000.0,0.0,636343000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,LIBERTY BANK&TRUST CO,2026-06-30,2026-06-30
FDIC_20872_20260630,Corporate_Large,Large_D-SIB,US,282223000.0,0.0,282223000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,CITIZENS GUARANTY BANK,2026-06-30,2026-06-30
FDIC_20884_20260630,Corporate_Large,Large_D-SIB,US,1781335000.0,0.0,1781335000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,BANK OF GUAM,2026-06-30,2026-06-30
FDIC_2093_20260630,Corporate_Large,Large_D-SIB,US,503870000.0,0.0,503870000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,NATIONAL CAPITAL BANK OF WA,2026-06-30,2026-06-30
FDIC_20954_20260630,Corporate_Large,Large_D-SIB,US,1334626000.0,0.0,1334626000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,CITIZENS NATIONAL BANK,2026-06-30,2026-06-30
FDIC_20989_20260630,Corporate_Large,Large_D-SIB,US,1107793000.0,0.0,1107793000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,INDEPENDENCE BANK,2026-06-30,2026-06-30
FDIC_20993_20260630,Corporate_Large,Large_D-SIB,US,519243000.0,0.0,519243000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,HARDIN COUNTY BANK,2026-06-30,2026-06-30
FDIC_2102_20260630,Corporate_Large,Large_D-SIB,US,865719000.0,0.0,865719000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,CONWAY NATIONAL BANK,2026-06-30,2026-06-30
FDIC_21031_20260630,Corporate_Large,Large_D-SIB,US,2077506000.0,0.0,2077506000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,BANK OF TAMPA,2026-06-30,2026-06-30
FDIC_20657_20260630,Corporate_Large,Large_D-SIB,US,70279000.0,0.0,70279000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,FIRST SECURITY BK DEER LODGE,2026-06-30,2026-06-30
FDIC_20624_20260630,Corporate_Large,Large_D-SIB,US,7563929000.0,0.0,7563929000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,BYLINE BANK,2026-06-30,2026-06-30
FDIC_2057_20260630,Corporate_Large,Large_D-SIB,US,84615000.0,0.0,84615000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,STATE BANK&TRUST OF KENMARE,2026-06-30,2026-06-30
FDIC_20387_20260630,Corporate_Large,Large_D-SIB,US,990653000.0,0.0,990653000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,BANK OF THE ORIENT,2026-06-30,2026-06-30
FDIC_20268_20260630,Corporate_Large,Large_D-SIB,US,511870000.0,0.0,511870000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,SCALE BANK,2026-06-30,2026-06-30
FDIC_20279_20260630,Corporate_Large,Large_D-SIB,US,291727000.0,0.0,291727000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,COMMUNITY STATE BANK,2026-06-30,2026-06-30
FDIC_20296_20260630,Corporate_Large,Large_D-SIB,US,5378286000.0,0.0,5378286000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,JOHNSON BANK,2026-06-30,2026-06-30
FDIC_20311_20260630,Corporate_Large,Large_D-SIB,US,397826000.0,0.0,397826000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,AMERICAN BANK,2026-06-30,2026-06-30
FDIC_20353_20260630,Corporate_Large,Large_D-SIB,US,294385000.0,0.0,294385000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,GULF COAST BANK,2026-06-30,2026-06-30
FDIC_20369_20260630,Corporate_Large,Large_D-SIB,US,4756275000.0,0.0,4756275000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,HEARTLAND BANK&TRUST CO,2026-06-30,2026-06-30
FDIC_2036_20260630,Corporate_Large,Large_D-SIB,US,543123000.0,0.0,543123000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,FARMERS&MERCHANTS BANK,2026-06-30,2026-06-30
FDIC_20429_20260630,Corporate_Large,Large_D-SIB,US,184050000.0,0.0,184050000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,LIBERTY BANK,2026-06-30,2026-06-30
FDIC_20568_20260630,Corporate_Large,Large_D-SIB,US,242328000.0,0.0,242328000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,LUMBEE GUARANTY BANK,2026-06-30,2026-06-30
FDIC_20454_20260630,Corporate_Large,Large_D-SIB,US,8464000.0,0.0,8464000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,CITIZENS BANK OF EDINBURG,2026-06-30,2026-06-30
FDIC_20468_20260630,Corporate_Large,Large_D-SIB,US,152863000.0,0.0,152863000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,FIRSTSTATE BANK,2026-06-30,2026-06-30
FDIC_20479_20260630,Corporate_Large,Large_D-SIB,US,31474000.0,0.0,31474000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,FIRST SECURITY BK OF ROUNDUP,2026-06-30,2026-06-30
FDIC_20484_20260630,Corporate_Large,Large_D-SIB,US,1142158000.0,0.0,1142158000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,BENCHMARK COMMUNITY BANK,2026-06-30,2026-06-30
FDIC_20488_20260630,Corporate_Large,Large_D-SIB,US,1406127000.0,0.0,1406127000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,FIVE POINTS BANK,2026-06-30,2026-06-30
FDIC_20504_20260630,Corporate_Large,Large_D-SIB,US,22660085000.0,0.0,22660085000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,AMERIS BANK,2026-06-30,2026-06-30
FDIC_20537_20260630,Corporate_Large,Large_D-SIB,US,194622000.0,0.0,194622000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,AMERICAN BANK&TRUST CO,2026-06-30,2026-06-30
FDIC_27074_20260630,Corporate_Large,Large_D-SIB,US,2094053000.0,0.0,2094053000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,STATE BANK OF TEXAS,2026-06-30,2026-06-30
FDIC_27118_20260630,Corporate_Large,Large_D-SIB,US,231760000.0,0.0,231760000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,PREMIER BANK OF THE SOUTH,2026-06-30,2026-06-30
FDIC_1829_20260630,Corporate_Large,Large_D-SIB,US,44608000.0,0.0,44608000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,FAIRMOUNT STATE BANK,2026-06-30,2026-06-30
FDIC_3103_20260630,Corporate_Large,Large_D-SIB,US,98010000.0,0.0,98010000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,STATE NB OF BIG SPRING,2026-06-30,2026-06-30
FDIC_31077_20260630,Corporate_Large,Large_D-SIB,US,202596000.0,0.0,202596000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,FIRST FEDERAL BANK,2026-06-30,2026-06-30
FDIC_31083_20260630,Corporate_Large,Large_D-SIB,US,117876000.0,0.0,117876000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,JARRETTSVILLE FS&LA,2026-06-30,2026-06-30
FDIC_31089_20260630,Corporate_Large,Large_D-SIB,US,86201000.0,0.0,86201000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,PICKENS SAVINGS&LOAN ASSN FA,2026-06-30,2026-06-30
FDIC_3108_20260630,Corporate_Large,Large_D-SIB,US,823666000.0,0.0,823666000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,LEGEND BANK N A,2026-06-30,2026-06-30
FDIC_31090_20260630,Corporate_Large,Large_D-SIB,US,45029000.0,0.0,45029000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,BLUE GRASS FS&LA,2026-06-30,2026-06-30
FDIC_3109_20260630,Corporate_Large,Large_D-SIB,US,77520000.0,0.0,77520000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,BRADY NATIONAL BANK,2026-06-30,2026-06-30
FDIC_31100_20260630,Corporate_Large,Large_D-SIB,US,691395000.0,0.0,691395000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,SECURITY FEDERAL BANK,2026-06-30,2026-06-30
FDIC_3110_20260630,Corporate_Large,Large_D-SIB,US,329795000.0,0.0,329795000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,COMMERCIAL NB OF BRADY,2026-06-30,2026-06-30
FDIC_31127_20260630,Corporate_Large,Large_D-SIB,US,151878000.0,0.0,151878000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,FIRST FEDERAL BANK A FSB,2026-06-30,2026-06-30
FDIC_3113_20260630,Corporate_Large,Large_D-SIB,US,283225000.0,0.0,283225000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,BRENHAM NATIONAL BANK,2026-06-30,2026-06-30
FDIC_31146_20260630,Corporate_Large,Large_D-SIB,US,314047000.0,0.0,314047000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,SECURITY FSB OF MCMINNVILLE,2026-06-30,2026-06-30
FDIC_31158_20260630,Corporate_Large,Large_D-SIB,US,149085000.0,0.0,149085000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,FIRST SOUTHERN BANK,2026-06-30,2026-06-30
FDIC_31184_20260630,Corporate_Large,Large_D-SIB,US,299239000.0,0.0,299239000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,CITIZENS SAVINGS BANK,2026-06-30,2026-06-30
FDIC_31189_20260630,Corporate_Large,Large_D-SIB,US,2910344000.0,0.0,2910344000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,PONCE BANK NATIONAL ASSN,2026-06-30,2026-06-30
FDIC_31197_20260630,Corporate_Large,Large_D-SIB,US,73640000.0,0.0,73640000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,FIRST FS&LA,2026-06-30,2026-06-30
FDIC_31198_20260630,Corporate_Large,Large_D-SIB,US,170894000.0,0.0,170894000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,GREENEVILLE FEDERAL BANK FSB,2026-06-30,2026-06-30
FDIC_31217_20260630,Corporate_Large,Large_D-SIB,US,324787000.0,0.0,324787000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,LIFESTORE BANK,2026-06-30,2026-06-30
FDIC_31043_20260630,Corporate_Large,Large_D-SIB,US,143520000.0,0.0,143520000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,INTERSTATE BANK,2026-06-30,2026-06-30
FDIC_31028_20260630,Corporate_Large,Large_D-SIB,US,515564000.0,0.0,515564000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,HOMETOWN BANK,2026-06-30,2026-06-30
FDIC_31223_20260630,Corporate_Large,Large_D-SIB,US,680163000.0,0.0,680163000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,FIRST HARRISON BANK,2026-06-30,2026-06-30
FDIC_30996_20260630,Corporate_Large,Large_D-SIB,US,202174000.0,0.0,202174000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,CENLAR FSB,2026-06-30,2026-06-30
FDIC_3078_20260630,Corporate_Large,Large_D-SIB,US,41157000.0,0.0,41157000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,FIRST NATIONAL BANK OF ANSON,2026-06-30,2026-06-30
FDIC_3079_20260630,Corporate_Large,Large_D-SIB,US,49845000.0,0.0,49845000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,FIRST NB OF ASPERMONT,2026-06-30,2026-06-30
FDIC_307_20260630,Corporate_Large,Large_D-SIB,US,167924000.0,0.0,167924000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,LANDMARK BANK,2026-06-30,2026-06-30
FDIC_30812_20260630,Corporate_Large,Large_D-SIB,US,309367000.0,0.0,309367000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,FIRST FS&LA,2026-06-30,2026-06-30
FDIC_30819_20260630,Corporate_Large,Large_D-SIB,US,129609000.0,0.0,129609000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,COMMUNITY PARTNERS SB,2026-06-30,2026-06-30
FDIC_30878_20260630,Corporate_Large,Large_D-SIB,US,90040000.0,0.0,90040000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,BAR HARBOR SAVINGS&LOAN ASSN,2026-06-30,2026-06-30
FDIC_30879_20260630,Corporate_Large,Large_D-SIB,US,1038532000.0,0.0,1038532000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,PROVIDENT SAVINGS BANK FSB,2026-06-30,2026-06-30
FDIC_3087_20260630,Corporate_Large,Large_D-SIB,US,154031000.0,0.0,154031000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,FIRST NB OF BALLINGER,2026-06-30,2026-06-30
FDIC_30889_20260630,Corporate_Large,Large_D-SIB,US,96408000.0,0.0,96408000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,PEOPLES SAVINGS&LOAN CO,2026-06-30,2026-06-30
FDIC_30895_20260630,Corporate_Large,Large_D-SIB,US,2597423000.0,0.0,2597423000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,FIDELITY BANK NATIONAL ASSN,2026-06-30,2026-06-30
FDIC_3091_20260630,Corporate_Large,Large_D-SIB,US,721687000.0,0.0,721687000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,FIRST NB OF BASTROP,2026-06-30,2026-06-30
FDIC_30943_20260630,Corporate_Large,Large_D-SIB,US,89145000.0,0.0,89145000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,MID-CENTRAL NATIONAL BANK,2026-06-30,2026-06-30
FDIC_30953_20260630,Corporate_Large,Large_D-SIB,US,493827000.0,0.0,493827000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,EL DORADO SAVINGS BANK FSB,2026-06-30,2026-06-30
FDIC_30969_20260630,Corporate_Large,Large_D-SIB,US,163398000.0,0.0,163398000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,FIRST FSB OF MASCOUTAH,2026-06-30,2026-06-30
FDIC_30976_20260630,Corporate_Large,Large_D-SIB,US,136423000.0,0.0,136423000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,GOUVERNEUR SAVINGS&LOAN ASSN,2026-06-30,2026-06-30
FDIC_30987_20260630,Corporate_Large,Large_D-SIB,US,48513000.0,0.0,48513000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,SPRATT SAVINGS BANK,2026-06-30,2026-06-30
FDIC_3098_20260630,Corporate_Large,Large_D-SIB,US,201151000.0,0.0,201151000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,CENDERA BANK,2026-06-30,2026-06-30
FDIC_3121_20260630,Corporate_Large,Large_D-SIB,US,582066000.0,0.0,582066000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,FIRST BANK,2026-06-30,2026-06-30
FDIC_31232_20260630,Corporate_Large,Large_D-SIB,US,37921000.0,0.0,37921000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,HIGHLAND FS&LA,2026-06-30,2026-06-30
FDIC_30776_20260630,Corporate_Large,Large_D-SIB,US,5205129000.0,0.0,5205129000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,PATHWARD NATIONAL ASSN,2026-06-30,2026-06-30
FDIC_31488_20260630,Corporate_Large,Large_D-SIB,US,156022000.0,0.0,156022000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,PROGRESSIVE OZARK BANK,2026-06-30,2026-06-30
FDIC_314_20260630,Corporate_Large,Large_D-SIB,US,34194000.0,0.0,34194000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,MER ROUGE STATE BANK,2026-06-30,2026-06-30
FDIC_31516_20260630,Corporate_Large,Large_D-SIB,US,593959000.0,0.0,593959000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,FIRST FEDERAL SAVINGS BANK,2026-06-30,2026-06-30
FDIC_31539_20260630,Corporate_Large,Large_D-SIB,US,213833000.0,0.0,213833000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,WILMINGTON SAVINGS BANK,2026-06-30,2026-06-30
FDIC_31545_20260630,Corporate_Large,Large_D-SIB,US,115238000.0,0.0,115238000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,CENTRAL BANK,2026-06-30,2026-06-30
FDIC_3158_20260630,Corporate_Large,Large_D-SIB,US,28214000.0,0.0,28214000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,CITIZENS NB OF CROSBYTON,2026-06-30,2026-06-30
FDIC_3161_20260630,Corporate_Large,Large_D-SIB,US,803501000.0,0.0,803501000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,TEXAS HERITAGE NATIONAL BANK,2026-06-30,2026-06-30
FDIC_31628_20260630,Corporate_Large,Large_D-SIB,US,58961341000.0,0.0,58961341000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,EAST WEST BANK,2026-06-30,2026-06-30
FDIC_31694_20260630,Corporate_Large,Large_D-SIB,US,254214000.0,0.0,254214000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,VOLUNTEER FSB,2026-06-30,2026-06-30
FDIC_3170_20260630,Corporate_Large,Large_D-SIB,US,148002000.0,0.0,148002000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,FARMERS&MERCHANTS BANK,2026-06-30,2026-06-30
FDIC_31711_20260630,Corporate_Large,Large_D-SIB,US,136305000.0,0.0,136305000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,RIVERBANK,2026-06-30,2026-06-30
FDIC_31723_20260630,Corporate_Large,Large_D-SIB,US,20130000.0,0.0,20130000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,HOME SAVINGS BANK FSB,2026-06-30,2026-06-30
FDIC_31762_20260630,Corporate_Large,Large_D-SIB,US,142979000.0,0.0,142979000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,GREATER STATE BANK,2026-06-30,2026-06-30
